X,Y
0.4750431085,0.6158335956
-0.7691548545,-0.0370405077
-0.1370446676,-0.6816950942
-0.2047107306,-0.6400382988
0.4850526934,-0.5009125868
0.4373948337,0.450970256
-0.4966673729,0.2387706941
-0.3837790352,0.4069331504
-0.2792798176,-0.228282163
-0.2476764956,0.6635346286
